BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,DAMAGE_PROPERTY_CPI
199601,1,2200,199601,2,1900,1000458.0,5538602,ARKANSAS,5.0,1996,January,Heavy Snow,Z,40,POLK,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199601,1,2200,199601,2,1900,1000458.0,5538598,ARKANSAS,5.0,1996,January,Heavy Snow,Z,24,CLEBURNE,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199601,1,2200,199601,2,1900,1000458.0,5538599,ARKANSAS,5.0,1996,January,Heavy Snow,Z,30,LOGAN,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199602,1,1500,199602,2,1500,2403001.0,5536430,ARKANSAS,5.0,1996,February,Winter Storm,Z,74,ASHLEY,JAN,1996-02-01 15:00:00,CST,1996-02-02 15:00:00,0,0,0,0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,"Up to one inch of ice accumulated over Chicot and Ashley counties. Widespread damage occurred to trees and power lines. Almost all roads were ice covered and were totally impassable. There were also widespread power outages. In addition to the freezing rain, two to three inches of sleet and snow accumulated.",,PDC,198068.359375
199601,1,2200,199601,2,1900,1000458.0,5538600,ARKANSAS,5.0,1996,January,Heavy Snow,Z,37,SCOTT,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199601,1,2000,199601,2,600,2047072.0,5563505,ARKANSAS,5.0,1996,January,Heavy Snow,Z,11,MADISON,TSA,1996-01-01 20:00:00,CST,1996-01-02 06:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Rain changed to snow across northwest Arkansas during the evening of January 1st and continued into the early morning of January 2nd. Snowfall amounts of 4 to 8 inches were common, with local amounts of up to 12 inches in extreme northwest Arkansas.",,PDC,
199601,1,2000,199601,2,600,2047072.0,5563506,ARKANSAS,5.0,1996,January,Heavy Snow,Z,19,CRAWFORD,TSA,1996-01-01 20:00:00,CST,1996-01-02 06:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Rain changed to snow across northwest Arkansas during the evening of January 1st and continued into the early morning of January 2nd. Snowfall amounts of 4 to 8 inches were common, with local amounts of up to 12 inches in extreme northwest Arkansas.",,PDC,
199601,1,2000,199601,2,600,2047072.0,5563507,ARKANSAS,5.0,1996,January,Heavy Snow,Z,29,SEBASTIAN,TSA,1996-01-01 20:00:00,CST,1996-01-02 06:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Rain changed to snow across northwest Arkansas during the evening of January 1st and continued into the early morning of January 2nd. Snowfall amounts of 4 to 8 inches were common, with local amounts of up to 12 inches in extreme northwest Arkansas.",,PDC,
199601,1,2000,199601,2,600,2047072.0,5563503,ARKANSAS,5.0,1996,January,Heavy Snow,Z,2,CARROLL,TSA,1996-01-01 20:00:00,CST,1996-01-02 06:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Rain changed to snow across northwest Arkansas during the evening of January 1st and continued into the early morning of January 2nd. Snowfall amounts of 4 to 8 inches were common, with local amounts of up to 12 inches in extreme northwest Arkansas.",,PDC,
199601,1,2000,199601,2,600,2047072.0,5563504,ARKANSAS,5.0,1996,January,Heavy Snow,Z,10,WASHINGTON,TSA,1996-01-01 20:00:00,CST,1996-01-02 06:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Rain changed to snow across northwest Arkansas during the evening of January 1st and continued into the early morning of January 2nd. Snowfall amounts of 4 to 8 inches were common, with local amounts of up to 12 inches in extreme northwest Arkansas.",,PDC,
199601,1,2200,199601,2,1900,1000458.0,5538584,ARKANSAS,5.0,1996,January,Heavy Snow,Z,3,BOONE,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199601,1,2200,199601,2,1900,1000458.0,5538587,ARKANSAS,5.0,1996,January,Heavy Snow,Z,6,FULTON,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199601,1,2200,199601,2,1900,1000458.0,5538588,ARKANSAS,5.0,1996,January,Heavy Snow,Z,7,SHARP,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199601,1,2200,199601,2,1900,1000458.0,5538585,ARKANSAS,5.0,1996,January,Heavy Snow,Z,4,MARION,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199601,1,2200,199601,2,1900,1000458.0,5538586,ARKANSAS,5.0,1996,January,Heavy Snow,Z,5,BAXTER,LZK,1996-01-01 22:00:00,CST,1996-01-02 19:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,PDC,
199601,1,2000,199601,2,600,2047072.0,5563342,ARKANSAS,5.0,1996,January,Heavy Snow,Z,1,BENTON,TSA,1996-01-01 20:00:00,CST,1996-01-02 06:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Rain changed to snow across northwest Arkansas during the evening of January 1st and continued into the early morning of January 2nd. Snowfall amounts of 4 to 8 inches were common, with local amounts of up to 12 inches in extreme northwest Arkansas.",,PDC,
199611,24,1200,199611,25,1300,2056748.0,5584109,ARKANSAS,5.0,1996,November,Ice Storm,Z,1,BENTON,TSA,1996-11-24 12:00:00,CST,1996-11-25 13:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain and sleet fell across much of northwest Arkansas from around midday on November 24th through the early afternoon of November 25th. A band of 2 to 4 inches of sleet fell from near Fayetteville to Berryville. Numerous traffic accidents occurred on the icy roadways, and the weight of the ice caused some power lines to be downed resulting in power outages in some areas.",,PDC,
199611,24,1200,199611,24,1200,2056748.0,5584110,ARKANSAS,5.0,1996,November,Ice Storm,Z,2,CARROLL,TSA,1996-11-24 12:00:00,CST,1996-11-24 12:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain and sleet fell across much of northwest Arkansas from around midday on November 24th through the early afternoon of November 25th. A band of 2 to 4 inches of sleet fell from near Fayetteville to Berryville. Numerous traffic accidents occurred on the icy roadways, and the weight of the ice caused some power lines to be downed resulting in power outages in some areas.",,PDC,
199611,24,1200,199611,24,1200,2056748.0,5584111,ARKANSAS,5.0,1996,November,Ice Storm,Z,19,CRAWFORD,TSA,1996-11-24 12:00:00,CST,1996-11-24 12:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain and sleet fell across much of northwest Arkansas from around midday on November 24th through the early afternoon of November 25th. A band of 2 to 4 inches of sleet fell from near Fayetteville to Berryville. Numerous traffic accidents occurred on the icy roadways, and the weight of the ice caused some power lines to be downed resulting in power outages in some areas.",,PDC,
199611,24,1200,199611,24,1200,2056748.0,5584113,ARKANSAS,5.0,1996,November,Ice Storm,Z,10,WASHINGTON,TSA,1996-11-24 12:00:00,CST,1996-11-24 12:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain and sleet fell across much of northwest Arkansas from around midday on November 24th through the early afternoon of November 25th. A band of 2 to 4 inches of sleet fell from near Fayetteville to Berryville. Numerous traffic accidents occurred on the icy roadways, and the weight of the ice caused some power lines to be downed resulting in power outages in some areas.",,PDC,
199611,24,1200,199611,24,1200,2056748.0,5584112,ARKANSAS,5.0,1996,November,Ice Storm,Z,11,MADISON,TSA,1996-11-24 12:00:00,CST,1996-11-24 12:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain and sleet fell across much of northwest Arkansas from around midday on November 24th through the early afternoon of November 25th. A band of 2 to 4 inches of sleet fell from near Fayetteville to Berryville. Numerous traffic accidents occurred on the icy roadways, and the weight of the ice caused some power lines to be downed resulting in power outages in some areas.",,PDC,
199602,1,400,199602,1,2100,2047077.0,5563526,ARKANSAS,5.0,1996,February,Heavy Snow,Z,1,BENTON,TSA,1996-02-01 04:00:00,CST,1996-02-01 21:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell across parts of northwest Arkansas during the day of February 1st, with some areas receiving 4 to 6 inches of snow.",,PDC,
199602,1,400,199602,1,2100,2047077.0,5563527,ARKANSAS,5.0,1996,February,Heavy Snow,Z,2,CARROLL,TSA,1996-02-01 04:00:00,CST,1996-02-01 21:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell across parts of northwest Arkansas during the day of February 1st, with some areas receiving 4 to 6 inches of snow.",,PDC,
199602,1,400,199602,1,2100,2047077.0,5563528,ARKANSAS,5.0,1996,February,Heavy Snow,Z,10,WASHINGTON,TSA,1996-02-01 04:00:00,CST,1996-02-01 21:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell across parts of northwest Arkansas during the day of February 1st, with some areas receiving 4 to 6 inches of snow.",,PDC,
199602,1,400,199602,1,2100,2047077.0,5563529,ARKANSAS,5.0,1996,February,Heavy Snow,Z,11,MADISON,TSA,1996-02-01 04:00:00,CST,1996-02-01 21:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell across parts of northwest Arkansas during the day of February 1st, with some areas receiving 4 to 6 inches of snow.",,PDC,
199602,1,1500,199602,2,1500,2403001.0,5537136,ARKANSAS,5.0,1996,February,Winter Storm,Z,75,CHICOT,JAN,1996-02-01 15:00:00,CST,1996-02-02 15:00:00,0,0,0,0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,"Up to one inch of ice accumulated over Chicot and Ashley counties. Widespread damage occurred to trees and power lines. Almost all roads were ice covered and were totally impassable. There were also widespread power outages. In addition to the freezing rain, two to three inches of sleet and snow accumulated.",,PDC,198068.359375
199602,4,700,199602,4,1230,2403269.0,5541916,ARKANSAS,5.0,1996,February,Ice Storm,Z,70,MILLER,SHV,1996-02-04 07:00:00,CST,1996-02-04 12:30:00,0,0,0,0,20000.0,,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain, sleet and light snow accumulation led to a ten car accident along U.S. Hwy 71.",,PDC,39613.671875
199602,4,1200,199602,4,1230,2403270.0,5541917,ARKANSAS,5.0,1996,February,Ice Storm,Z,61,NEVADA,SHV,1996-02-04 12:00:00,CST,1996-02-04 12:30:00,0,0,1,0,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain, sleet and light snow accumulation on rural highways contributed to the death of a Magnolia, Arkansas woman in a one vehicle accident.  Her vehicle skidded off state Hwy 53, struck a fence and overturned four times.",,PDC,19806.8359375
199701,8,600,199701,9,800,1036117.0,5588478,ARKANSAS,5.0,1997,January,Winter Storm,Z,21,JOHNSON,LZK,1997-01-08 06:00:00,CST,1997-01-09 08:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,PDC,
199701,8,600,199701,9,800,1036117.0,5588477,ARKANSAS,5.0,1997,January,Winter Storm,Z,20,FRANKLIN,LZK,1997-01-08 06:00:00,CST,1997-01-09 08:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,PDC,
199701,8,600,199701,9,800,1036117.0,5588679,ARKANSAS,5.0,1997,January,Winter Storm,Z,53,CLARK,LZK,1997-01-08 06:00:00,CST,1997-01-09 08:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,PDC,
199701,8,1600,199701,9,200,2058336.0,5588706,ARKANSAS,5.0,1997,January,Winter Storm,Z,8,RANDOLPH,MEG,1997-01-08 16:00:00,CST,1997-01-09 02:00:00,0,0,0,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,"A mix of sleet and snow fell across parts of northwest Tennessee, the Missouri bootheel and northeast Arkansas. Between 1 to 3 inches of sleet and snow across the area with 3 inches reported at Union City in Obion county, Tennessee.",,PDC,19.39024856596558
199701,8,1600,199701,9,200,2058336.0,5588707,ARKANSAS,5.0,1997,January,Winter Storm,Z,9,CLAY,MEG,1997-01-08 16:00:00,CST,1997-01-09 02:00:00,0,0,0,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,"A mix of sleet and snow fell across parts of northwest Tennessee, the Missouri bootheel and northeast Arkansas. Between 1 to 3 inches of sleet and snow across the area with 3 inches reported at Union City in Obion county, Tennessee.",,PDC,19.39024856596558
199701,8,1600,199701,9,200,2058336.0,5588708,ARKANSAS,5.0,1997,January,Winter Storm,Z,17,LAWRENCE,MEG,1997-01-08 16:00:00,CST,1997-01-09 02:00:00,0,0,0,0,10.0,,,,,,,,,,,,,,,,,,,,,,,,"A mix of sleet and snow fell across parts of northwest Tennessee, the Missouri bootheel and northeast Arkansas. Between 1 to 3 inches of sleet and snow across the area with 3 inches reported at Union City in Obion county, Tennessee.",,PDC,19.39024856596558
199701,8,600,199701,9,800,1036117.0,5588483,ARKANSAS,5.0,1997,January,Winter Storm,Z,30,LOGAN,LZK,1997-01-08 06:00:00,CST,1997-01-09 08:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,PDC,
199701,8,600,199701,9,800,1036117.0,5588674,ARKANSAS,5.0,1997,January,Winter Storm,Z,44,PULASKI,LZK,1997-01-08 06:00:00,CST,1997-01-09 08:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,PDC,
199701,8,600,199701,9,800,1036117.0,5588675,ARKANSAS,5.0,1997,January,Winter Storm,Z,45,LONOKE,LZK,1997-01-08 06:00:00,CST,1997-01-09 08:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,PDC,
199701,8,600,199701,9,800,1036117.0,5588480,ARKANSAS,5.0,1997,January,Winter Storm,Z,23,VAN BUREN,LZK,1997-01-08 06:00:00,CST,1997-01-09 08:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,PDC,
199701,8,600,199701,9,800,1036117.0,5588481,ARKANSAS,5.0,1997,January,Winter Storm,Z,24,CLEBURNE,LZK,1997-01-08 06:00:00,CST,1997-01-09 08:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,PDC,
199702,13,0,199702,13,1100,2059356.0,5589315,ARKANSAS,5.0,1997,February,Heavy Snow,Z,30,LOGAN,LZK,1997-02-13 00:00:00,CST,1997-02-13 11:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy wet snow fell across parts of Central and Northern Arkansas during the early morning hours of the 13th.  Many areas saw accumulations generally between 3 and 6 inches.  However, some of the higher elevations received 8 to 10 inches.  A number of trees and power lines were knocked down by the weight of the snow.  Numerous traffic accidents resulted from the heavy snow as well.",,PDC,
