BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199701,14,600,199701,15,1200,2057969.0,5587438,ARKANSAS,5.0,1997,January,Ice Storm,Z,51,HOWARD,SHV,14-JAN-97 06:00:00,CST,15-JAN-97 12:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"For the second time in this month another surge of Artic air plunged southward. The cold front responsible for the Artic air stalled along the Gulf Coast states and a low pressure system formed along the front in the northwestern Gulf of Mexico. The storm pushed warm moist air northward up and over the freezing ground temperatures resulting in an overrunning condition with widespread precipitation in the form of freezing rain mixed with sleet and snow. Significant ice accumulations led to highway closings in some areas.  Interstate I-49 was completely iced over and closed from Shreveport to Lafayette, Louisiana.",,PDC
199701,14,600,199701,15,1200,2057969.0,5587441,ARKANSAS,5.0,1997,January,Ice Storm,Z,61,NEVADA,SHV,14-JAN-97 06:00:00,CST,15-JAN-97 12:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"For the second time in this month another surge of Artic air plunged southward. The cold front responsible for the Artic air stalled along the Gulf Coast states and a low pressure system formed along the front in the northwestern Gulf of Mexico. The storm pushed warm moist air northward up and over the freezing ground temperatures resulting in an overrunning condition with widespread precipitation in the form of freezing rain mixed with sleet and snow. Significant ice accumulations led to highway closings in some areas.  Interstate I-49 was completely iced over and closed from Shreveport to Lafayette, Louisiana.",,PDC
199701,14,600,199701,15,1200,2057969.0,5587442,ARKANSAS,5.0,1997,January,Ice Storm,Z,70,MILLER,SHV,14-JAN-97 06:00:00,CST,15-JAN-97 12:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"For the second time in this month another surge of Artic air plunged southward. The cold front responsible for the Artic air stalled along the Gulf Coast states and a low pressure system formed along the front in the northwestern Gulf of Mexico. The storm pushed warm moist air northward up and over the freezing ground temperatures resulting in an overrunning condition with widespread precipitation in the form of freezing rain mixed with sleet and snow. Significant ice accumulations led to highway closings in some areas.  Interstate I-49 was completely iced over and closed from Shreveport to Lafayette, Louisiana.",,PDC
199701,6,1200,199701,8,1800,2057965.0,5587397,ARKANSAS,5.0,1997,January,Ice Storm,Z,50,SEVIER,SHV,06-JAN-97 12:00:00,CST,08-JAN-97 18:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"An artic cold front swept southeastward from the northern Plains into the lower Mississippi Valley on January 6 bringing icy temperatures across the region while an upper level low over the 4 corners region pumped moisture northward across the region from the Gulf of Mexico. This warm moisture laden air rode up over the freezing ground temperatures resulting in widespread freezing rain, sleet, and snow northeast Texas, extreme southeast Oklahoma, southwest Arkansas, and northwest Louisiana.  Overall accumulations of ice and sleet was generally one to two inches along a 45 mile wide band from Reader and Lewisville, Arkansas to Marshall and Jacksonville, Texas.  Numerous power outages occurrerd from iced power lines and tree limbs across power lines.  The icy mixture moved into northwest Louisiana by the night of the 8th.  Little accumulations were noted.",,PDC
199701,6,1200,199701,8,1800,2057965.0,5587398,ARKANSAS,5.0,1997,January,Ice Storm,Z,51,HOWARD,SHV,06-JAN-97 12:00:00,CST,08-JAN-97 18:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"An artic cold front swept southeastward from the northern Plains into the lower Mississippi Valley on January 6 bringing icy temperatures across the region while an upper level low over the 4 corners region pumped moisture northward across the region from the Gulf of Mexico. This warm moisture laden air rode up over the freezing ground temperatures resulting in widespread freezing rain, sleet, and snow northeast Texas, extreme southeast Oklahoma, southwest Arkansas, and northwest Louisiana.  Overall accumulations of ice and sleet was generally one to two inches along a 45 mile wide band from Reader and Lewisville, Arkansas to Marshall and Jacksonville, Texas.  Numerous power outages occurrerd from iced power lines and tree limbs across power lines.  The icy mixture moved into northwest Louisiana by the night of the 8th.  Little accumulations were noted.",,PDC
199701,6,1200,199701,8,1800,2057965.0,5587402,ARKANSAS,5.0,1997,January,Ice Storm,Z,70,MILLER,SHV,06-JAN-97 12:00:00,CST,08-JAN-97 18:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"An artic cold front swept southeastward from the northern Plains into the lower Mississippi Valley on January 6 bringing icy temperatures across the region while an upper level low over the 4 corners region pumped moisture northward across the region from the Gulf of Mexico. This warm moisture laden air rode up over the freezing ground temperatures resulting in widespread freezing rain, sleet, and snow northeast Texas, extreme southeast Oklahoma, southwest Arkansas, and northwest Louisiana.  Overall accumulations of ice and sleet was generally one to two inches along a 45 mile wide band from Reader and Lewisville, Arkansas to Marshall and Jacksonville, Texas.  Numerous power outages occurrerd from iced power lines and tree limbs across power lines.  The icy mixture moved into northwest Louisiana by the night of the 8th.  Little accumulations were noted.",,PDC
199701,6,1200,199701,8,1800,2057965.0,5587403,ARKANSAS,5.0,1997,January,Ice Storm,Z,71,LAFAYETTE,SHV,06-JAN-97 12:00:00,CST,08-JAN-97 18:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"An artic cold front swept southeastward from the northern Plains into the lower Mississippi Valley on January 6 bringing icy temperatures across the region while an upper level low over the 4 corners region pumped moisture northward across the region from the Gulf of Mexico. This warm moisture laden air rode up over the freezing ground temperatures resulting in widespread freezing rain, sleet, and snow northeast Texas, extreme southeast Oklahoma, southwest Arkansas, and northwest Louisiana.  Overall accumulations of ice and sleet was generally one to two inches along a 45 mile wide band from Reader and Lewisville, Arkansas to Marshall and Jacksonville, Texas.  Numerous power outages occurrerd from iced power lines and tree limbs across power lines.  The icy mixture moved into northwest Louisiana by the night of the 8th.  Little accumulations were noted.",,PDC
199812,22,1800,199812,24,2000,2151089.0,5677523,ARKANSAS,5.0,1998,December,Ice Storm,Z,70,MILLER,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
199812,22,1800,199812,24,2000,2151089.0,5677391,ARKANSAS,5.0,1998,December,Ice Storm,Z,60,HEMPSTEAD,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
199812,22,1800,199812,24,2000,2151089.0,5677522,ARKANSAS,5.0,1998,December,Ice Storm,Z,59,LITTLE RIVER,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
199812,22,1800,199812,24,2000,2151089.0,5677526,ARKANSAS,5.0,1998,December,Ice Storm,Z,73,UNION,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
199812,22,1800,199812,24,2000,2151089.0,5677390,ARKANSAS,5.0,1998,December,Ice Storm,Z,72,COLUMBIA,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
199812,22,1800,199812,24,2000,2151089.0,5677393,ARKANSAS,5.0,1998,December,Ice Storm,Z,71,LAFAYETTE,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
199812,22,1800,199812,24,2000,2151089.0,5677392,ARKANSAS,5.0,1998,December,Ice Storm,Z,51,HOWARD,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
199812,22,1800,199812,24,2000,2151089.0,5677525,ARKANSAS,5.0,1998,December,Ice Storm,Z,50,SEVIER,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
199812,22,1800,199812,24,2000,2151089.0,5677524,ARKANSAS,5.0,1998,December,Ice Storm,Z,61,NEVADA,SHV,22-DEC-98 18:00:00,CST,24-DEC-98 20:00:00,0,0,0,0,50K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"A shallow arctic air mass spread southward across all of southwest Arkansas while low pressure formed in the Gulf of Mexico spreading warm moist air northward over the top of the artic air mass.  This resulted in widespread freezing rain, freezing drizzle, and sleet.  Overall, accumulations of ice and sleet was generally below one inch.  The ice accumulated mainly across exposed surfaces such as trees, powerlines, bridges, and overpasses.  Numerous power outages, a few automobile accidents, and a few downed trees were the result of the ice storm.",PDC
200001,26,1200,200001,28,2330,1090674.0,5130824,ARKANSAS,5.0,2000,January,Heavy Snow,Z,72,COLUMBIA,SHV,26-JAN-00 12:00:00,CST,28-JAN-00 23:30:00,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,,"A strong upper level trough moved out of the southern Great Basin and into the Lower Mississippi Valley pulling Artic Air southward to the Gulf Coast.  Moisture laden air from the Gulf of Mexico moved northward producing significant and record breaking snowfalls across the region.  Snowfall totals varied from 6 to 20 inches across southwest Arkansas.  A majority of this snow fell in a 48 hour period which caused numerous roofs to collapse including hundreds of chicken houses killing millions of chickens.  Many snowfall records were broken with some records dating back to the late 1800's.  For example, DeQueen, AR set a new 1-day record of 9.5 inches on the 28th.  Hope, AR set a new 1-day record of 15.0 inches on the 28th and a 2-day record of 16 inches which was a combined snowfall total from Jan 27-28.  Records in Hope dated back to 1892.  Magnolia, AR set a new 1-day record with 6 inches on the 28th.  Records dated back to 1948.  All the counties in southwest Arkansas qualified for federal aid.  Total dollar damage was around 42 million for all the counties combined.  Individual county damage figures are not available though this source.",PDC
200001,26,1200,200001,28,2330,1090674.0,5128987,ARKANSAS,5.0,2000,January,Heavy Snow,Z,50,SEVIER,SHV,26-JAN-00 12:00:00,CST,28-JAN-00 23:30:00,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,,"A strong upper level trough moved out of the southern Great Basin and into the Lower Mississippi Valley pulling Artic Air southward to the Gulf Coast.  Moisture laden air from the Gulf of Mexico moved northward producing significant and record breaking snowfalls across the region.  Snowfall totals varied from 6 to 20 inches across southwest Arkansas.  A majority of this snow fell in a 48 hour period which caused numerous roofs to collapse including hundreds of chicken houses killing millions of chickens.  Many snowfall records were broken with some records dating back to the late 1800's.  For example, DeQueen, AR set a new 1-day record of 9.5 inches on the 28th.  Hope, AR set a new 1-day record of 15.0 inches on the 28th and a 2-day record of 16 inches which was a combined snowfall total from Jan 27-28.  Records in Hope dated back to 1892.  Magnolia, AR set a new 1-day record with 6 inches on the 28th.  Records dated back to 1948.  All the counties in southwest Arkansas qualified for federal aid.  Total dollar damage was around 42 million for all the counties combined.  Individual county damage figures are not available though this source.",PDC
200001,26,1200,200001,28,2330,1090674.0,5129947,ARKANSAS,5.0,2000,January,Heavy Snow,Z,59,LITTLE RIVER,SHV,26-JAN-00 12:00:00,CST,28-JAN-00 23:30:00,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,,"A strong upper level trough moved out of the southern Great Basin and into the Lower Mississippi Valley pulling Artic Air southward to the Gulf Coast.  Moisture laden air from the Gulf of Mexico moved northward producing significant and record breaking snowfalls across the region.  Snowfall totals varied from 6 to 20 inches across southwest Arkansas.  A majority of this snow fell in a 48 hour period which caused numerous roofs to collapse including hundreds of chicken houses killing millions of chickens.  Many snowfall records were broken with some records dating back to the late 1800's.  For example, DeQueen, AR set a new 1-day record of 9.5 inches on the 28th.  Hope, AR set a new 1-day record of 15.0 inches on the 28th and a 2-day record of 16 inches which was a combined snowfall total from Jan 27-28.  Records in Hope dated back to 1892.  Magnolia, AR set a new 1-day record with 6 inches on the 28th.  Records dated back to 1948.  All the counties in southwest Arkansas qualified for federal aid.  Total dollar damage was around 42 million for all the counties combined.  Individual county damage figures are not available though this source.",PDC
200001,26,1200,200001,28,2330,1090674.0,5129529,ARKANSAS,5.0,2000,January,Heavy Snow,Z,60,HEMPSTEAD,SHV,26-JAN-00 12:00:00,CST,28-JAN-00 23:30:00,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,,"A strong upper level trough moved out of the southern Great Basin and into the Lower Mississippi Valley pulling Artic Air southward to the Gulf Coast.  Moisture laden air from the Gulf of Mexico moved northward producing significant and record breaking snowfalls across the region.  Snowfall totals varied from 6 to 20 inches across southwest Arkansas.  A majority of this snow fell in a 48 hour period which caused numerous roofs to collapse including hundreds of chicken houses killing millions of chickens.  Many snowfall records were broken with some records dating back to the late 1800's.  For example, DeQueen, AR set a new 1-day record of 9.5 inches on the 28th.  Hope, AR set a new 1-day record of 15.0 inches on the 28th and a 2-day record of 16 inches which was a combined snowfall total from Jan 27-28.  Records in Hope dated back to 1892.  Magnolia, AR set a new 1-day record with 6 inches on the 28th.  Records dated back to 1948.  All the counties in southwest Arkansas qualified for federal aid.  Total dollar damage was around 42 million for all the counties combined.  Individual county damage figures are not available though this source.",PDC
200001,26,1200,200001,28,2330,1090674.0,5129530,ARKANSAS,5.0,2000,January,Heavy Snow,Z,61,NEVADA,SHV,26-JAN-00 12:00:00,CST,28-JAN-00 23:30:00,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,,"A strong upper level trough moved out of the southern Great Basin and into the Lower Mississippi Valley pulling Artic Air southward to the Gulf Coast.  Moisture laden air from the Gulf of Mexico moved northward producing significant and record breaking snowfalls across the region.  Snowfall totals varied from 6 to 20 inches across southwest Arkansas.  A majority of this snow fell in a 48 hour period which caused numerous roofs to collapse including hundreds of chicken houses killing millions of chickens.  Many snowfall records were broken with some records dating back to the late 1800's.  For example, DeQueen, AR set a new 1-day record of 9.5 inches on the 28th.  Hope, AR set a new 1-day record of 15.0 inches on the 28th and a 2-day record of 16 inches which was a combined snowfall total from Jan 27-28.  Records in Hope dated back to 1892.  Magnolia, AR set a new 1-day record with 6 inches on the 28th.  Records dated back to 1948.  All the counties in southwest Arkansas qualified for federal aid.  Total dollar damage was around 42 million for all the counties combined.  Individual county damage figures are not available though this source.",PDC
200001,26,1200,200001,28,2330,1090674.0,5129946,ARKANSAS,5.0,2000,January,Heavy Snow,Z,51,HOWARD,SHV,26-JAN-00 12:00:00,CST,28-JAN-00 23:30:00,0,0,0,0,,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,,"A strong upper level trough moved out of the southern Great Basin and into the Lower Mississippi Valley pulling Artic Air southward to the Gulf Coast.  Moisture laden air from the Gulf of Mexico moved northward producing significant and record breaking snowfalls across the region.  Snowfall totals varied from 6 to 20 inches across southwest Arkansas.  A majority of this snow fell in a 48 hour period which caused numerous roofs to collapse including hundreds of chicken houses killing millions of chickens.  Many snowfall records were broken with some records dating back to the late 1800's.  For example, DeQueen, AR set a new 1-day record of 9.5 inches on the 28th.  Hope, AR set a new 1-day record of 15.0 inches on the 28th and a 2-day record of 16 inches which was a combined snowfall total from Jan 27-28.  Records in Hope dated back to 1892.  Magnolia, AR set a new 1-day record with 6 inches on the 28th.  Records dated back to 1948.  All the counties in southwest Arkansas qualified for federal aid.  Total dollar damage was around 42 million for all the counties combined.  Individual county damage figures are not available though this source.",PDC
