EPISODE_ID,BEGIN_DATE_TIME,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_PROPERTY_CPI,EPISODE_NARRATIVE,EVENT_NARRATIVE,WFO,CZ_NAME,EVENT_TYPE,ICE,SNOW,TOTAL_INJURIES,TOTAL_DEATHS
46059.0,2011-01-09 07:00:00,2011-01-09 23:45:00,0,0,0,0,0.0,0.0,"A significant winter storm affected all of Southwest and South Central Arkansas on Sunday, January 9th.  This storm system moved out of the Texas Hill Country late on January 8th and moved into the Southern Plains and Lower Mississippi Valley during the day Sunday January 9th.  An area of low pressure at the surface and in the lower levels of the atmosphere developed offshore the Southeast Texas Gulf Coast and remained offshore the Louisiana Gulf Coast during the day of the event.  This low pressure system helped to feed moisture into the region from the south.  Initially, the lower levels of the atmosphere were very dry, but lift provided by the storm system helped to moisten and cool the lower levels of the atmosphere such a combination of freezing rain, sleet and snow were the result across all of South and Southwest Arkansas.  The transition from freezing rain and sleet to all snow was quick during the morning of January 9th across the region.  The storm system exited the region late on January 9th but not before dumping some impressive freezing rain, sleet and snowfall totals across the southern half of the state.  Generally, one quarter to one half inch of freezing rain and sleet was reported initially across portions of Southwest and South Central Arkansas with the snow being the predominant precipitation type during the afternoon and evening of January 9th.  Following are some snowfall totals for January 9th across South and Southwest Arkansas: 8 inches in Ashdown, 7 inches in Dierks and Nashville, 6 inches in Hope, 6 miles north of Lewisville, and Texarkana, 5 inches in Dequeen and Tolette, 4 inches in Lewisville, 2 inches in Magnolia and 1 inch in El Dorado.  There were numerous reports of traffic accidents across the southern half of the state including isolated power outages as well.","A combination of freezing rain, sleet and snow fell across Columbia County Arkansas. Freezing rain amounts ranged from between one quarter to one half inches with one half inch of sleet also reported across portions of the county.  The city of Magnolia reported 2 inches of snow with the storm as well.",SHV,"COLUMBIA, HEMPSTEAD, HOWARD, LAFAYETTE, LITTLE RIVER, MILLER, NEVADA, SEVIER, UNION",Winter Storm,0.0,9.0,0,0
46065.0,2011-01-10 18:00:00,2011-01-10 22:00:00,0,0,0,0,0.0,0.0,"A low pressure system, passing by to the north of Arkansas, brought light snow to parts of northern Arkansas on the evening of the 10th. Snow flurries were seen as far south as central Arkansas.",Snow accumulations up to 1 1/2 inches occurred around Harrison.,LZK,BOONE,Winter Weather,0.0,1.0,0,0
46443.0,2011-01-20 10:00:00,2011-01-20 16:00:00,0,0,0,0,0.0,0.0,"A low pressure center tracking near the Gulf Coast caused snow to fall across the northern half of Arkansas on the 20th. The greatest accumulations were in the north central part of the state. In many areas, rain, freezing rain, or sleet fell for awhile before precipitation changed to snow; however, ice and sleet accumulations were negligible.",,LZK,"BAXTER, BOONE, CLEBURNE, CONWAY, FAULKNER, FULTON, GARLAND, INDEPENDENCE, IZARD, JACKSON, JOHNSON, LOGAN, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, PERRY, POLK, POPE, PRAIRIE, PULASKI, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL","Winter Storm, Winter Weather",31.0,31.0,0,0
46594.0,2011-02-01 02:00:00,2011-02-01 18:00:00,0,0,0,0,0.0,0.0,"A low pressure center tracked across Arkansas on the 1st, taking a path from near Texarkana to the Missouri Bootheel. In the colder air to the northwest of the low, freezing rain and sleet occurred, then precipitation changed over to light snow. In the warmer air to the southeast of the low, widespread rain and thunderstorms occurred. After the low moved by, much colder Arctic air rushed across the state, accompanied by strong winds. Wind gusts between 30 and 45 mph were common. The winds brought down tree limbs and power lines, knocking out electricity to more than 7000 customers. Snow flurries occurred in many sections of the state on the night of the 1st and continued into the 2nd.","Boone County received freezing rain, followed by sleet, and then snow. Estimates of ice accumulation ranged from 1/4 to 3/4 inch. Snow amounted to an inch or two.",LZK,"BAXTER, BOONE, JOHNSON, LOGAN, MARION, NEWTON, POLK, POPE, SCOTT, SEARCY","Winter Storm, Winter Weather",0.0,10.0,0,0
46688.0,2011-02-04 06:00:00,2011-02-04 22:00:00,0,0,0,0,0.0,0.0,"A low pressure system tracked across Arkansas on the 4th and early on the 5th. Heavy snow fell over parts of western and northern Arkansas, where snow accumulations of 4 to 6 inches occurred. Totals in most other sections of the state were in the 1 to 3 inch range. As slightly warmer air aloft moved in during the day of the 4th, snow changed over to freezing rain and sleet over southern Arkansas and much of the central part of the state. On the night of the 4th, most precipitation became snow flurries or freezing drizzle and this precipitation continued into the morning of the 5th. Two single fatality accidents occurred on snowy roads on the 4th. A 49 year-old man was killed on U.S. Highway 71 just south of Cove in Polk County and a 72 year-old woman lost her life on Arkansas Highway 5 on the north side of Cabot in Lonoke County. On the 5th, a 35 year-old man was killed on icy Interstate 30 southwest of Benton in Saline County.",,LZK,"ARKANSAS, BAXTER, BOONE, BRADLEY, CALHOUN, CLARK, CLEBURNE, CLEVELAND, CONWAY, DALLAS, DESHA, DREW, FAULKNER, FULTON, GARLAND, GRANT, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LINCOLN, LOGAN, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, OUACHITA, PERRY, PIKE, POLK, POPE, PRAIRIE, PULASKI, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL","Heavy Snow, Winter Storm, Winter Weather",0.0,45.0,0,0
46733.0,2011-02-07 04:00:00,2011-02-07 08:00:00,0,0,0,0,0.0,0.0,"Rain fell over Arkansas on the 6th. During the night of the 6th and the morning of the 7th, colder air spread across the state, changing the precipitation to snow. The snow exited the area around midday on the 7th. Most snowfall amounts were in the range of 1 to 2 inches, but there were spotty 3 inch amounts, especially from Greers Ferry Lake to Mountain View and Batesville.",,LZK,"BAXTER, BOONE, CLEBURNE, CONWAY, FAULKNER, FULTON, GARLAND, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, PERRY, POPE, PRAIRIE, PULASKI, SALINE, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL",Winter Weather,0.0,28.0,0,0
46754.0,2011-01-20 00:00:00,2011-01-20 11:30:00,0,0,0,0,0.0,0.0,An upper level disturbance approached the region from the northwest late on the 19th. Light freezing rain and sleet developed ahead of this system over northwestern Arkansas late in the evening of the 19th. The precipitation changed over to snow around midnight on the 20th and continued to spread southward over time. Snow continued into the morning hours of the 20th before the system moved to the east of the region. Four to six inches of snow fell across a large portion of northwestern Arkansas.,,TSA,"BENTON, CARROLL, CRAWFORD, MADISON, WASHINGTON",Winter Storm,0.0,5.0,0,0
46795.0,2011-02-09 09:00:00,2011-02-09 23:00:00,0,0,0,0,0.0,0.0,"A low pressure system tracking to the south of Arkansas combined its moisture with cold air over the state to produce widespread heavy snow. In the Little Rock County Warning Area, the largest snow totals were in Newton County, where accumulations reached as high as 20 inches. Amounts tapered off farther to the east and south in Arkansas. Nevertheless, most accumulations ranged from 4 to 12 inches. The smallest totals were in the south, where accumulations were in the 2 to 4 inch range. State and federal offices were closed in the Little Rock area on the 9th and 10th, as were almost all the schools in the Little Rock County Warning Area. Some schools were still closed on the 11th. Hundreds of traffic accidents occurred. Three traffic fatalities occurred on the morning of the 9th. A 57 year-old woman was killed in an accident on Interstate 40 near Kerr in Lonoke County. A 23 year-old woman and her 1 year-old son were killed in an accident on Interstate 40 near Brinkley in Monroe County.",DeWitt measured 6 inches of snow.,LZK,"ARKANSAS, BAXTER, BOONE, BRADLEY, CALHOUN, CLARK, CLEBURNE, CLEVELAND, CONWAY, DALLAS, DESHA, DREW, FAULKNER, FULTON, GARLAND, GRANT, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LINCOLN, LOGAN, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, OUACHITA, PERRY, PIKE, POLK, POPE, PRAIRIE, PULASKI, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL","Heavy Snow, Winter Weather",0.0,45.0,0,0
47018.0,2010-12-15 05:00:00,2010-12-15 11:00:00,0,0,0,0,0.0,0.0,"A low pressure system developed over the Southern Plains during the late evening hours of December 14th, 2010. The system moved east into the Mid-South during the early morning hours of December 15th, 2010 and continued throughout the morning. Precipitation associated with the system fell in the form of freezing rain as temperatures had dropped to 32 degrees or just slightly below. Ice accumulations were generally less than a tenth of an inch and was mainly confined to elevated surfaces. However many bridges and overpasses became icy causing numerous accidents. By afternoon, precipitation either tapered off or changed over to rain as temperatures rose to above freezing.",Freezing rain produced minor accumulations on elevated surfaces and on bridges and overpasses.,MEG,"CRAIGHEAD, GREENE, MISSISSIPPI",Winter Weather,3.0,0.0,0,0
47436.0,2011-02-03 22:00:00,2011-02-04 14:30:00,0,1,0,1,0.0,0.0,"A cold arctic airmass was in place across the four state region the night of February 3rd as a strong upper level storm system moved quickly out of the southern Great Basin and into the West Texas Hill Country. A large area of precipitation, mostly in the form of snow, developed across Central Texas during the late night hours of February 3rd and moved quickly northeast into Northeast Texas, Southeast Oklahoma and Southwest Arkansas during the early morning hours of February 4th. Accumulating snow was the result across much of the area with a mixture of sleet and freezing rain across portions of East Central Texas and Central Louisiana. The system exited the region late in the afternoon of February 4th. The following are snow reports across Southwest Arkansas: Little River County: 4 inches, Sevier County: 4.5 inches, Howard County: 4.5 inches, Miller County: 6.5 inches, Hempstead County: 4 inches, Lafayette County: 5 inches, Nevada County: 3 inches, Columbia County: 3 inches, Union County: 2.5 inches.","A head on collision between 2 vehicles occurred approximately 5 miles north of Dequeen, Arkansas on a snow covered roadway.  The collision resulted in one indirect fatality and one indirect injury.",SHV,"COLUMBIA, HEMPSTEAD, HOWARD, LAFAYETTE, LITTLE RIVER, MILLER, NEVADA, SEVIER, UNION","Winter Storm, Winter Weather",0.0,9.0,1,1
47441.0,2011-02-09 04:00:00,2011-02-09 18:00:00,0,0,0,0,0.0,0.0,"An arctic cold front pushed through the Four State Region of Southeast Oklahoma, Southwest Arkansas, Northeast Texas and Northern Louisiana during the daytime hours of March 9th. Temperatures dropped quickly in the wake of this boundary and as a result...overrunning precipitation was mostly in the form of snow across the northern third of Northeast Texas, Southeast Oklahoma and much of Southwest Arkansas. Further south towards the Interstate 20 corridor of Northeast Texas, some counties experienced light freezing rain accumulations.  Snow totals across Southwest Arkansas are as follows: Sevier County: 4 inches, Howard County: 4 inches, Hempstead County: 4 inches, Nevada County: 4 inches, Union County: 2 inches, Columbia County: 2 inches, Lafayette County; 2 inches, Miller County: 2 inches, Little River County: 1.5 inches.",,SHV,"COLUMBIA, HEMPSTEAD, HOWARD, LAFAYETTE, LITTLE RIVER, MILLER, NEVADA, SEVIER, UNION","Winter Storm, Winter Weather",0.0,9.0,0,0
47771.0,2011-01-09 08:00:00,2011-01-09 20:00:00,0,0,0,0,150000.0,208742.8757009944,"Strong and cold high pressure had settled over southeast Arkansas by January 8th, 2011 bringing cold temperatures to the region. An area of low pressure transiting the northern Gulf of Mexico on January 9th brought an influx of moisture to Arkansas that combined with the cold air mass already in place bringing heavy snow, and sleet to the region.",Heavy snow mixed with sleet began falling across the county during the early morning hours. By 11:30am 2 to 3 inches of snow had accumulated in nearby Chicot County with similar accumulations expected across Ashley County. Highest reported snow total in Ashley County was 1 inch recorded by a co-op observer in Portland.,JAN,"ASHLEY, CHICOT",Heavy Snow,0.0,2.0,0,0
47869.0,2011-01-09 16:00:00,2011-01-10 00:00:00,0,0,0,0,0.0,0.0,"A surface low pressure system developed along the Rio Grande Valley in Texas on Sunday, 1/9/11, and tracked northeastward along the Gulf Coast as a upper level disturbance moved into the Mid-South during the evening hours of 1/9/11. Cold air was already in place across the Mid-South behind a cold front that had moved through two days prior. As a result, precipitation associated with the system began in the form of snow mixed with sleet at times Sunday Evening 1/9/11 but quickly changed over to all snow. Most of the snow fell across southern portions of the Mid-South. The snow tapered off during the morning hours of 1/10/11.  Snow totals across Eastern Arkansas ranged from a dusting across Northeast Arkansas to around 3 inches from a line near Wynne to West Memphis. South of this line...widespread snow amounts of 4 to 8 inches were reported. Roadways became hazardous due to the snow as a result numerous accidents occurred across the area.",Three inches of snow fell across Cross County.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LAWRENCE, LEE, MISSISSIPPI, PHILLIPS, POINSETT, RANDOLPH, ST. FRANCIS","Winter Storm, Winter Weather",0.0,12.0,0,0
47878.0,2011-01-20 09:00:00,2011-01-20 16:00:00,0,0,0,0,0.0,0.0,"The combination of a strong arctic cold front and an upper level disturbance produced light snow across much of the Mid-South during the afternoon hours of January 20th, 2011. The snow began to taper off during the evening hours. Snow totals ranged from one to three inches across Eastern Arkansas. Some accidents occurred as a result of the hazardous road conditions. One accident included two tractor trailers that jack knifed into each other. At one point, Interstate 40 was shut down due to the snow in Crittenden County.",One to two inches of snow fell across Clay County.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LAWRENCE, LEE, MISSISSIPPI, PHILLIPS, POINSETT, RANDOLPH, ST. FRANCIS",Winter Weather,0.0,12.0,0,0
47883.0,2011-01-25 17:00:00,2011-01-25 21:00:00,0,0,0,0,0.0,0.0,"A low pressure system developed along the Louisiana Coast during the day on January 25th, 2011 and moved northeast into Georgia. Rain associated with the system transitioned to snow across the Mid-South during the evening hours. Snow accumulations of one inch occurred across Mississippi County.",One inch of snow fell across Mississippi County.,MEG,MISSISSIPPI,Winter Weather,0.0,1.0,0,0
48166.0,2011-01-17 04:00:00,2011-01-17 10:00:00,0,1,0,0,0.0,0.0,"Light precipitation fell across Northeast Arkansas shortly after sunrise on the morning of January 17th, 2011. Since temperatures were near or below freezing, the precipitation fell in the form of freezing rain. As a result, a light glaze accumulated on the roadways. Several accidents occurred due to the hazardous driving conditions. One injury occurred as a result.",A light glaze of ice accumulated on the roads.,MEG,"LAWRENCE, RANDOLPH",Winter Weather,0.0,0.0,1,0
48369.0,2011-02-09 12:00:00,2011-02-09 20:00:00,0,0,0,0,700000.0,974133.4199379741,"Winter precipitation struck the ArkLaMiss again for the second time in about a week. A continued cold airmass remained in place over the region thanks to several rounds of cold air intrusions over the ArkLaMiss. Moisture increased over the area ahead of an upper level disturbance. Precipitation began moving in from the west during the morning hours of Feb 9th. The Mississippi Delta saw only snow and had a dusting of snow on the ground by the noon hour. The remainder of the ArkLaMiss began as rain and slowly transitioned to a rain/snow/sleet mix as the morning and afternoon progressed. Temperatures slowly began to fall over the region and the rain transitioned to snow across the I-20 corridor by mid afternoon. As the upper level disturbance tracked east across the area, precipitation continued across the region with the Mississippi Delta continuing to see all snow.  Areas across southeast Arkansas received 2-3 inches of snow as a storm total. The wintry weather resulted in hazardous driving conditions and many accidents were reported.","Heavy snow, between 2-3 inches fell across Ashley County. Hazardous road conditions resulted with many accidents reported.",JAN,"ASHLEY, CHICOT",Heavy Snow,0.0,2.0,0,0
48988.0,2011-02-01 03:00:00,2011-02-01 18:00:00,0,0,0,0,0.0,0.0,"A very strong storm system moved across the Southern Rockies into the Southern Plains on the 31st of January and 1st of February. Cold air had surged into the region ahead of this system on the 30th and 31st. Precipitation developed into northwestern Arkansas during the early morning hours of the 1st, beginning as freezing rain and sleet. Most places transitioned to snow fairly quickly although some locations in northwestern Arkansas received between one quarter and one half inch of sleet before the transition. Other locations received about one quarter of an inch of ice before changing over to snow. Heavy snow fell during most of the day resulting in more than four inch accumulations west of a Berryville to Van Buren line. Much of Benton County and portions of Carroll County received nearly a foot of snow. ||Strong winds frequently gusting to more than 30 mph resulted in very low visibilities and drifting snow. The storm had a crippling impact on the region with interstate highways impassable and closed and many businesses shut down for a couple days during and following the storm. The storm's effects on the area lasted days. Hundreds of traffic accidents occurred during this storm and numerous vehicles were stranded in the snow.","Heavy freezing rain, sleet, and snow occurred across the county. About one quarter of an inch of ice and one half inch of sleet fell across the county, along with three to six inches of snow.",TSA,"BENTON, CARROLL, CRAWFORD, FRANKLIN, MADISON, SEBASTIAN, WASHINGTON",Winter Storm,7.0,7.0,0,0
48990.0,2011-02-04 10:00:00,2011-02-05 01:00:00,0,0,0,0,0.0,0.0,A strong upper level disturbance moved from southwest Texas to northern Texas into northern Arkansas on the 4th. Snow developed into the area during the morning hours and continued into the evening hours. Some of this snow was moderate to heavy and resulted in bands of locally heavy accumulations of up to five inches across northwestern Arkansas.,Four inches of snow fell across the county.,TSA,"BENTON, MADISON, WASHINGTON",Winter Storm,0.0,3.0,0,0
48992.0,2011-02-08 23:00:00,2011-02-09 13:30:00,0,0,0,2,0.0,0.0,"A strong upper level disturbance moved from the northwestern United States southeastward into the Southern Plains on the 8th and 9th. Snow developed across the region during the evening hours of the 8th and continued through the 9th. Widespread light to moderate snow fell across northwestern and west-central Arkansas and bands of very heavy snow developed. ||Much of northwestern Arkansas received more than a foot of snow while portions of Benton, Washington, and Madison Counties picked up about two feet of snow. Many roads were impassable as blowing and drifting snow resulted in two to four foot snow drifts. Two eldery people died from heart attacks while shoveling snow.",Ten to twenty four inches of snow fell across the county.,TSA,"BENTON, CARROLL, CRAWFORD, FRANKLIN, MADISON, SEBASTIAN, WASHINGTON",Winter Storm,0.0,7.0,0,2
49015.0,2011-02-07 04:00:00,2011-02-07 12:00:00,0,0,0,0,0.0,0.0,"A low pressure system tracked northeast from Northwest Louisiana into Northeast Mississippi during the early morning hours into the early afternoon of February 7, 2011. Rain changed to snow across much of Eastern Arkansas as cold arctic air filtered into the area behind the low pressure system. Snow accumulations generally ranged from 1 to 3 inches across Eastern Arkansas with isolated 4 to 5 inches occurring across Mississippi County. The snow caused hazardous weather conditions as a result numerous accidents were reported.",Four to five inches of snow fell across northern portions of Mississippi County near Blytheville while southern portions of the county received accumulations around 2 inches.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LAWRENCE, LEE, MISSISSIPPI, POINSETT, RANDOLPH, ST. FRANCIS","Winter Storm, Winter Weather",0.0,11.0,0,0
49039.0,2011-02-09 06:00:00,2011-02-09 17:00:00,0,0,0,0,0.0,0.0,"A low pressure system tracked along the Gulf Coast during the day on February 9th, 2011. Cold arctic air was already in place across the Mid-South thus the precipitation fell in the form of snow. The snow intensified during the afternoon into the early evening hours before tapering off. Snow accumulations varied across Eastern Arkansas. Amounts ranged from 6 to 8 inches south of Interstate 40 while accumulations were generally between 1 to 3 inches across East-Central Arkansas and portions of Northeast Arkansas. Another band of higher snow amounts occurred across Randolph and Lawrence Counties where 4 to 7 inches fell. The snow caused hazardous weather conditions as a result numerous accidents were reported.",Seven to eight inches fell across the county.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LAWRENCE, LEE, MISSISSIPPI, PHILLIPS, POINSETT, RANDOLPH, ST. FRANCIS",Winter Storm,0.0,12.0,0,0
49049.0,2011-02-05 02:00:00,2011-02-05 07:00:00,0,0,0,0,0.0,0.0,"An upper level disturbance tracked northeastward from Eastern Oklahoma into the Mid-South during the late evening hours of February 4th, 2011 into the early morning hours of February 5th, 2011. Warm air ahead of the system initially allowed a wintry mix of precipitation to fall but as overnight temperatures dropped precipitation changed to all snow. Light snow accumulations of up to two inches occurred across extreme Northeast Arkansas.",An inch of snow fell across the county.,MEG,"CLAY, LAWRENCE, RANDOLPH",Winter Weather,0.0,3.0,0,0
49623.0,2011-02-04 04:00:00,2011-02-04 10:00:00,0,0,0,0,100000.0,139161.9171339963,"An ice storm developed across the area on February 3rd into the early morning hours of the 4th. While this icing event was not devastating, the impact to travel was a major issue across the region. Thousands of accidents occurred from slick roads. Overall, most areas received 0.25 to 0.5 inches of ice accumulation from freezing rain. Additionally, some areas had a mix of precipitation with sleet accumulating. Some snow did occur, but those were just across select areas and the accumulation was mainly one inch or less.",A quarter inch of ice accumulation occurred mainly across the southern portion of the county. Roadways were slick and some accidents occurred.,JAN,CHICOT,Ice Storm,1.0,1.0,0,0
58433.0,2011-12-05 07:00:00,2011-12-05 11:00:00,0,0,0,0,0.0,0.0,"As colder air entered parts of western and northern Arkansas during the morning of the 5th, rain changed over to sleet and snow, especially at the higher elevations. Some freezing fog and patchy light freezing rain also occurred. Sleet and snow accumulations were generally in the 1/2 to 1 inch range, but some of the higher elevations recorded 2 to 3 inches. The wintry precipitation caused some hazardous driving conditions. All precipitation began diminishing from the west during the morning of the 5th, and all significant precipitation had exited the eastern edge of the state by early afternoon.",Most of the wintry weather was confined to the northern part of Polk County.,LZK,"BAXTER, BOONE, JOHNSON, LOGAN, MARION, NEWTON, POLK, POPE, SCOTT, SEARCY",Winter Weather,0.0,10.0,0,0
58434.0,2011-11-28 18:30:00,2011-11-29 02:30:00,0,0,0,0,0.0,0.0,An upper level low moving across Arkansas caused some light snow to fall across parts of northeast Arkansas from the evening of the 28th into the early morning hours of the 29th.,About an inch and a half of snow fell at Cherokee Village.,LZK,"JACKSON, SHARP",Winter Weather,0.0,2.0,0,0
58450.0,2011-12-06 22:00:00,2011-12-07 04:00:00,0,0,0,0,0.0,0.0,"An upper level low pressure system tracked across Arkansas from the evening of the 6th into the morning of the 7th. Although moisture was fairly limited, the low pressure was very efficient at wringing out the moisture that was available. The most significant snow fell east of a line from Mountain Home to Malvern and north of a line from Sheridan to Dumas. Most snowfall amounts were in the range from 0.5 inch to 2.5 inches, with a few totals near 3 inches. While most roadways were only wet, bridges and overpasses were covered in snow and ice. As a result, the morning commute on the 7th took far longer than usual. Dozens of accidents occurred in the Little Rock metropolitan area.",,LZK,"ARKANSAS, BAXTER, CLEBURNE, FAULKNER, FULTON, GRANT, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, LINCOLN, LONOKE, MONROE, PRAIRIE, PULASKI, SALINE, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF",Winter Weather,22.0,22.0,0,0
59233.0,2011-12-07 03:30:00,2011-12-07 05:30:00,0,0,0,0,0.0,0.0,"A strong cold front pushed through the region late on December sixth. Low level moisture behind the front was significant enough for light snow to fall across portions of southeast Arkansas, northeast Louisiana and the delta region of Mississippi.",Very light snow accumulated on grassy surfaces.,JAN,CHICOT,Winter Weather,0.0,1.0,0,0
59275.0,2011-11-28 15:00:00,2011-11-29 12:00:00,0,0,0,0,0.0,0.0,"A powerful upper level low pressure system brought snow to portions of Northeast Arkansas, the Missouri Bootheel, West Tennessee and extreme north Mississippi. Most areas picked up between 1 and 3 inches of with areas of Northeast Arkansas and the Missouri Bootheel receiving between 4 and 6 inches of snow.",Between 4 and 5 inches of snow fell in Greene County.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LAWRENCE, MISSISSIPPI, POINSETT, RANDOLPH",Winter Weather,0.0,9.0,0,0
59763.0,2012-02-13 09:00:00,2012-02-13 12:00:00,0,0,0,0,0.0,0.0,"A cold air mass was gradually retreating from Arkansas on the 13th, but precipitation moved in from the west before the cold air could exit. In most parts of Arkansas, precipitation began as snow. Then, as warmer air moved in during the day, the snow changed to a mixture of sleet and freezing rain. This occurred during the morning in southern and central sections, and during the afternoon in the north. Finally, the wintry mix changed over to rain as warmer air continued to invade the state. This changeover occurred during the morning in the south, around midday in central sections, and during the afternoon or early evening in the north. Snowfall totals over the southern half of the state were well less than an inch. Over the northern half, most snow accumulations were in the 1 to 3 inch range. However, totals to 4 inches were reported in the higher elevations of Newton County south of Jasper, and in northern Baxter County. Freezing rain amounts ranged from a trace to around .10 inch.",,LZK,"BAXTER, BOONE, BRADLEY, CLARK, CLEBURNE, CLEVELAND, CONWAY, DREW, FAULKNER, FULTON, GARLAND, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LOGAN, LONOKE, MARION, MONTGOMERY, NEWTON, OUACHITA, PERRY, PIKE, POLK, POPE, PRAIRIE, PULASKI, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL","Winter Storm, Winter Weather",0.0,38.0,0,0
60008.0,2011-12-07 01:00:00,2011-12-07 07:00:00,0,0,0,0,0.0,0.0,A fast moving upper level low pressure system moved through the region bringing light to moderate snow across East Arkansas. Most areas in East Arkansas received between 1 and 3 inches of snow.,Between 1 and 2 inches of snow fell in Clay County.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LAWRENCE, LEE, MISSISSIPPI, POINSETT, RANDOLPH, ST. FRANCIS",Winter Weather,0.0,11.0,0,0
69655.0,2012-12-25 13:00:00,2012-12-26 00:00:00,0,0,0,0,0.0,0.0,A strong storm system translated from the Pacific Northwest across the Southern Rockies and into the Southern Plains from the 23rd through the 25th. Rain began across west central Arkansas during the early morning hours of the 25th as this system approached and then transitioned to light freezing rain and a little sleet. The precipitation changed over to snow during the early afternoon of the 25th and fell heavily for several hours before tapering off late in the evening. A swath of heavy snow from four to six inches occurred across west central Arkansas.,,TSA,"FRANKLIN, SEBASTIAN",Winter Storm,0.0,2.0,0,0
69835.0,2012-12-25 16:00:00,2012-12-25 23:00:00,0,0,0,0,0.0,0.0,"A deep upper level low pressure system that produced severe thunderstorms across the southern half of Northeast Texas into much of Northern Louisiana produced widespread rain across all of Southwest Arkansas during Christmas Day. However, much colder arctic air moved into the Middle Red River Valley during the late afternoon and evening hours of the 25th which allowed the rain to change over to snow very quickly. Accumulating snow was common across several counties in Southwest Arkansas.  This heavy wet snow resulted in several trees downed along with powerlines which cut power to many locations across Southwest Arkansas. There were also several accidents reported from the accumulating snow on area roadways and bridges.  The following were some snowfall accumulations across |Southwest Arkansas:  Foreman: 7.5 inches, Dequeen: 4.5 inches,  5 N of Nashville: 7 inches, Dierks: 5.5 inches, Athens and Umpire: 6 inches, Ozan: 5 inches.",,SHV,"HEMPSTEAD, HOWARD, LITTLE RIVER, SEVIER",Winter Storm,0.0,4.0,0,0
69849.0,2012-12-25 16:00:00,2012-12-25 23:00:00,0,0,0,0,0.0,0.0,"A deep upper level low pressure system that produced severe thunderstorms across the southern half of Northeast Texas into much of Northern Louisiana produced widespread rain across all of Southwest Arkansas during Christmas Day.  However, much colder arctic air moved into the Middle Red River Valley during the late afternoon and evening hours of the 25th which allowed the rain to change over to snow very quickly. Lighter amounts of accumulating snow was reported across a few counties in Southwest Arkansas. This heavy wet snow resulted in a few minor traffic accidents due to snow accumulating on some roadways and overpasses. The following were some snowfall accumulations across Northeast Texas: 2 inches near Texarkana, 3 inches near Prescott.",,SHV,"MILLER, NEVADA",Winter Weather,0.0,2.0,0,0
