BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199611,24,1200,199611,24,1200,2056748.0,5584112,ARKANSAS,5.0,1996,November,Ice Storm,Z,11,MADISON,TSA,24-NOV-96 12:00:00,CST,24-NOV-96 12:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain and sleet fell across much of northwest Arkansas from around midday on November 24th through the early afternoon of November 25th. A band of 2 to 4 inches of sleet fell from near Fayetteville to Berryville. Numerous traffic accidents occurred on the icy roadways, and the weight of the ice caused some power lines to be downed resulting in power outages in some areas.",,PDC
199602,1,400,199602,1,2100,2047077.0,5563526,ARKANSAS,5.0,1996,February,Heavy Snow,Z,1,BENTON,TSA,01-FEB-96 04:00:00,CST,01-FEB-96 21:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell across parts of northwest Arkansas during the day of February 1st, with some areas receiving 4 to 6 inches of snow.",,PDC
199602,1,400,199602,1,2100,2047077.0,5563527,ARKANSAS,5.0,1996,February,Heavy Snow,Z,2,CARROLL,TSA,01-FEB-96 04:00:00,CST,01-FEB-96 21:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell across parts of northwest Arkansas during the day of February 1st, with some areas receiving 4 to 6 inches of snow.",,PDC
199602,1,400,199602,1,2100,2047077.0,5563528,ARKANSAS,5.0,1996,February,Heavy Snow,Z,10,WASHINGTON,TSA,01-FEB-96 04:00:00,CST,01-FEB-96 21:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell across parts of northwest Arkansas during the day of February 1st, with some areas receiving 4 to 6 inches of snow.",,PDC
199602,1,400,199602,1,2100,2047077.0,5563529,ARKANSAS,5.0,1996,February,Heavy Snow,Z,11,MADISON,TSA,01-FEB-96 04:00:00,CST,01-FEB-96 21:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell across parts of northwest Arkansas during the day of February 1st, with some areas receiving 4 to 6 inches of snow.",,PDC
199701,8,1000,199701,8,2345,2061508.0,5592972,ARKANSAS,5.0,1997,January,Heavy Snow,Z,1,BENTON,TSA,08-JAN-97 10:00:00,CST,08-JAN-97 23:45:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3 to 6 inches of snow fell across much of northwest Arkansas on January 8th and resulted in several traffic accidents.,,PDC
199701,8,1000,199701,8,1000,2061508.0,5592973,ARKANSAS,5.0,1997,January,Heavy Snow,Z,2,CARROLL,TSA,08-JAN-97 10:00:00,CST,08-JAN-97 10:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3 to 6 inches of snow fell across much of northwest Arkansas on January 8th and resulted in several traffic accidents.,,PDC
199701,8,1000,199701,8,1000,2061508.0,5592974,ARKANSAS,5.0,1997,January,Heavy Snow,Z,11,MADISON,TSA,08-JAN-97 10:00:00,CST,08-JAN-97 10:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3 to 6 inches of snow fell across much of northwest Arkansas on January 8th and resulted in several traffic accidents.,,PDC
199701,8,1000,199701,8,1000,2061508.0,5592975,ARKANSAS,5.0,1997,January,Heavy Snow,Z,10,WASHINGTON,TSA,08-JAN-97 10:00:00,CST,08-JAN-97 10:00:00,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3 to 6 inches of snow fell across much of northwest Arkansas on January 8th and resulted in several traffic accidents.,,PDC
199812,23,0,199812,23,2359,2151116.0,5676450,ARKANSAS,5.0,1998,December,Ice Storm,Z,29,SEBASTIAN,TSA,23-DEC-98 00:00:00,CST,23-DEC-98 23:59:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"Summary of events for December 23 1998:A series of upper level disturbances moving across a shallow arctic air mass caused freezing rain to break out across central and southern Arkansas on the day before Christmas Eve.  While the worst of the ice storm was further south in southern Arkansas and northern Louisiana, southern Sebastian County was on the northern fringe.  Areas near Greenwood reported enough freezing rain to cause travel problems.",,PDC
199903,13,1500,199903,14,800,1501650.0,5689008,ARKANSAS,5.0,1999,March,Heavy Snow,Z,1,BENTON,TSA,13-MAR-99 15:00:00,CST,14-MAR-99 08:00:00,0,0,0,0,5K,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of winter weather on March 13-14 1999:A powerful upper level storm system moved eastward across southern Oklahoma and southern Arkansas on March 13 and 14.  After heavy rains in advance of the system on the 12th, a band of precipitation established itself across the northwest corner of Arkansas on the afternoon of the 13th and then cold air moved in, changing the rain to snow.  The band of heavy snow shifted east of the area shortly after sunrise.  Visible satellite photos early on March 14 showed the southern extent of significant snow cover to be along the Boston Mountains.The heavy wet snow weighed down and broke many tree limbs.  Some of these tree limbs fell into power lines that caused scattered interruptions in electrical service.  At the peak of the winter storm, 8,000 electric customers were without power across northwest Arkansas due to broken power lines caused by weighted-down trees breaking.  Newspaper reports indicated that the area near Beaver Lake was the hardest-hit area, where whole trees had fallen and had to be cleared off of roadways.  Numerous traffic accidents also resulted on Saturday afternoon.Some snowfall totals include: Eureka Springs...16"", Lowell...11"", Bentonville...10+"", Huntsville...10+"", Fayetteville...8"", and Siloam Springs...8"".",,PDC
199903,13,1500,199903,14,800,1501650.0,5689011,ARKANSAS,5.0,1999,March,Heavy Snow,Z,10,WASHINGTON,TSA,13-MAR-99 15:00:00,CST,14-MAR-99 08:00:00,0,0,0,0,5K,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of winter weather on March 13-14 1999:A powerful upper level storm system moved eastward across southern Oklahoma and southern Arkansas on March 13 and 14.  After heavy rains in advance of the system on the 12th, a band of precipitation established itself across the northwest corner of Arkansas on the afternoon of the 13th and then cold air moved in, changing the rain to snow.  The band of heavy snow shifted east of the area shortly after sunrise.  Visible satellite photos early on March 14 showed the southern extent of significant snow cover to be along the Boston Mountains.The heavy wet snow weighed down and broke many tree limbs.  Some of these tree limbs fell into power lines that caused scattered interruptions in electrical service.  At the peak of the winter storm, 8,000 electric customers were without power across northwest Arkansas due to broken power lines caused by weighted-down trees breaking.  Newspaper reports indicated that the area near Beaver Lake was the hardest-hit area, where whole trees had fallen and had to be cleared off of roadways.  Numerous traffic accidents also resulted on Saturday afternoon.Some snowfall totals include: Eureka Springs...16"", Lowell...11"", Bentonville...10+"", Huntsville...10+"", Fayetteville...8"", and Siloam Springs...8"".",,PDC
199903,13,1500,199903,14,800,1501650.0,5689009,ARKANSAS,5.0,1999,March,Heavy Snow,Z,2,CARROLL,TSA,13-MAR-99 15:00:00,CST,14-MAR-99 08:00:00,0,0,0,0,5K,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of winter weather on March 13-14 1999:A powerful upper level storm system moved eastward across southern Oklahoma and southern Arkansas on March 13 and 14.  After heavy rains in advance of the system on the 12th, a band of precipitation established itself across the northwest corner of Arkansas on the afternoon of the 13th and then cold air moved in, changing the rain to snow.  The band of heavy snow shifted east of the area shortly after sunrise.  Visible satellite photos early on March 14 showed the southern extent of significant snow cover to be along the Boston Mountains.The heavy wet snow weighed down and broke many tree limbs.  Some of these tree limbs fell into power lines that caused scattered interruptions in electrical service.  At the peak of the winter storm, 8,000 electric customers were without power across northwest Arkansas due to broken power lines caused by weighted-down trees breaking.  Newspaper reports indicated that the area near Beaver Lake was the hardest-hit area, where whole trees had fallen and had to be cleared off of roadways.  Numerous traffic accidents also resulted on Saturday afternoon.Some snowfall totals include: Eureka Springs...16"", Lowell...11"", Bentonville...10+"", Huntsville...10+"", Fayetteville...8"", and Siloam Springs...8"".",,PDC
199903,13,1500,199903,14,800,1501650.0,5689010,ARKANSAS,5.0,1999,March,Heavy Snow,Z,11,MADISON,TSA,13-MAR-99 15:00:00,CST,14-MAR-99 08:00:00,0,0,0,0,5K,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of winter weather on March 13-14 1999:A powerful upper level storm system moved eastward across southern Oklahoma and southern Arkansas on March 13 and 14.  After heavy rains in advance of the system on the 12th, a band of precipitation established itself across the northwest corner of Arkansas on the afternoon of the 13th and then cold air moved in, changing the rain to snow.  The band of heavy snow shifted east of the area shortly after sunrise.  Visible satellite photos early on March 14 showed the southern extent of significant snow cover to be along the Boston Mountains.The heavy wet snow weighed down and broke many tree limbs.  Some of these tree limbs fell into power lines that caused scattered interruptions in electrical service.  At the peak of the winter storm, 8,000 electric customers were without power across northwest Arkansas due to broken power lines caused by weighted-down trees breaking.  Newspaper reports indicated that the area near Beaver Lake was the hardest-hit area, where whole trees had fallen and had to be cleared off of roadways.  Numerous traffic accidents also resulted on Saturday afternoon.Some snowfall totals include: Eureka Springs...16"", Lowell...11"", Bentonville...10+"", Huntsville...10+"", Fayetteville...8"", and Siloam Springs...8"".",,PDC
199901,1,2000,199901,2,2000,1502694.0,5678358,ARKANSAS,5.0,1999,January,Winter Storm,Z,2,CARROLL,TSA,01-JAN-99 20:00:00,CST,02-JAN-99 20:00:00,0,0,0,0,,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of winter weather on January 1-2 1999:A major winter storm was in its infancy as it moved across the south-central part of the nation on January 1.  In advance of the developing storm, freezing rain developed over Carroll County on the evening of January 1, with rain changing to freezing rain across other northwest Arkansas counties as temperatures dropped during the early morning of January 2.  Carroll County was especially hard-hit by ice with the NWS Cooperative Observers at Eureka Springs and Berryville both reporting 1/2 inch of ice.  The thick ice resulted in the loss of power to several hundred Carroll Electric Cooperative customers in Carroll and Benton Counties.  Travel in Carroll County was impossible.  There was widely scattered tree damage.  The Governor of Arkansas named Carroll County one of six counties across northern Arkansas eligible for disaster relief funds due to damage caused by the icing.By early morning on January 2, enough cold air moved in behind the strengthening winter storm to cause a changeover from freezing rain to sleet and then to snow.  All four of the counties listed in this entry received from one to two inches of snow, causing slick and hazardous driving conditions.",,PDC
199901,2,0,199901,2,2000,1502694.0,5678359,ARKANSAS,5.0,1999,January,Winter Storm,Z,11,MADISON,TSA,02-JAN-99 00:00:00,CST,02-JAN-99 20:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"Summary of winter weather on January 1-2 1999:A major winter storm was in its infancy as it moved across the south-central part of the nation on January 1.  In advance of the developing storm, freezing rain developed over Carroll County on the evening of January 1, with rain changing to freezing rain across other northwest Arkansas counties as temperatures dropped during the early morning of January 2.  Carroll County was especially hard-hit by ice with the NWS Cooperative Observers at Eureka Springs and Berryville both reporting 1/2 inch of ice.  The thick ice resulted in the loss of power to several hundred Carroll Electric Cooperative customers in Carroll and Benton Counties.  Travel in Carroll County was impossible.  There was widely scattered tree damage.  The Governor of Arkansas named Carroll County one of six counties across northern Arkansas eligible for disaster relief funds due to damage caused by the icing.By early morning on January 2, enough cold air moved in behind the strengthening winter storm to cause a changeover from freezing rain to sleet and then to snow.  All four of the counties listed in this entry received from one to two inches of snow, causing slick and hazardous driving conditions.",,PDC
199901,2,0,199901,2,2000,1502694.0,5678357,ARKANSAS,5.0,1999,January,Winter Storm,Z,10,WASHINGTON,TSA,02-JAN-99 00:00:00,CST,02-JAN-99 20:00:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"Summary of winter weather on January 1-2 1999:A major winter storm was in its infancy as it moved across the south-central part of the nation on January 1.  In advance of the developing storm, freezing rain developed over Carroll County on the evening of January 1, with rain changing to freezing rain across other northwest Arkansas counties as temperatures dropped during the early morning of January 2.  Carroll County was especially hard-hit by ice with the NWS Cooperative Observers at Eureka Springs and Berryville both reporting 1/2 inch of ice.  The thick ice resulted in the loss of power to several hundred Carroll Electric Cooperative customers in Carroll and Benton Counties.  Travel in Carroll County was impossible.  There was widely scattered tree damage.  The Governor of Arkansas named Carroll County one of six counties across northern Arkansas eligible for disaster relief funds due to damage caused by the icing.By early morning on January 2, enough cold air moved in behind the strengthening winter storm to cause a changeover from freezing rain to sleet and then to snow.  All four of the counties listed in this entry received from one to two inches of snow, causing slick and hazardous driving conditions.",,PDC
199901,23,0,199901,23,700,1501833.0,5678628,ARKANSAS,5.0,1999,January,Heavy Snow,Z,1,BENTON,TSA,23-JAN-99 00:00:00,CST,23-JAN-99 07:00:00,0,0,0,0,,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of events for January 23 1999:Rain showers developed over northwest Arkansas on the evening of January 22 as a strong upper level low approached the area.  As the upper level low and lots of mid and upper level cold air passed overhead, rain quickly changed to a wet snow.  Despite temperatures at or above freezing while the snow fell, the snow fell heavily enough to accumulate at least 2 inches in parts of the counties listed here.  Snowfall totals include:  Eureka Springs...4"", and Fayetteville...2"".  Snowfall amounts varied largely from one place to another.  Some locations in the listed counties saw several inches, while other locations saw none at all.",,PDC
199901,23,0,199901,23,700,1501833.0,5678627,ARKANSAS,5.0,1999,January,Heavy Snow,Z,10,WASHINGTON,TSA,23-JAN-99 00:00:00,CST,23-JAN-99 07:00:00,0,0,0,0,,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of events for January 23 1999:Rain showers developed over northwest Arkansas on the evening of January 22 as a strong upper level low approached the area.  As the upper level low and lots of mid and upper level cold air passed overhead, rain quickly changed to a wet snow.  Despite temperatures at or above freezing while the snow fell, the snow fell heavily enough to accumulate at least 2 inches in parts of the counties listed here.  Snowfall totals include:  Eureka Springs...4"", and Fayetteville...2"".  Snowfall amounts varied largely from one place to another.  Some locations in the listed counties saw several inches, while other locations saw none at all.",,PDC
199901,23,0,199901,23,700,1501833.0,5678854,ARKANSAS,5.0,1999,January,Heavy Snow,Z,11,MADISON,TSA,23-JAN-99 00:00:00,CST,23-JAN-99 07:00:00,0,0,0,0,,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of events for January 23 1999:Rain showers developed over northwest Arkansas on the evening of January 22 as a strong upper level low approached the area.  As the upper level low and lots of mid and upper level cold air passed overhead, rain quickly changed to a wet snow.  Despite temperatures at or above freezing while the snow fell, the snow fell heavily enough to accumulate at least 2 inches in parts of the counties listed here.  Snowfall totals include:  Eureka Springs...4"", and Fayetteville...2"".  Snowfall amounts varied largely from one place to another.  Some locations in the listed counties saw several inches, while other locations saw none at all.",,PDC
199901,2,0,199901,2,2000,1502694.0,5678356,ARKANSAS,5.0,1999,January,Winter Storm,Z,1,BENTON,TSA,02-JAN-99 00:00:00,CST,02-JAN-99 20:00:00,0,0,0,0,,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of winter weather on January 1-2 1999:A major winter storm was in its infancy as it moved across the south-central part of the nation on January 1.  In advance of the developing storm, freezing rain developed over Carroll County on the evening of January 1, with rain changing to freezing rain across other northwest Arkansas counties as temperatures dropped during the early morning of January 2.  Carroll County was especially hard-hit by ice with the NWS Cooperative Observers at Eureka Springs and Berryville both reporting 1/2 inch of ice.  The thick ice resulted in the loss of power to several hundred Carroll Electric Cooperative customers in Carroll and Benton Counties.  Travel in Carroll County was impossible.  There was widely scattered tree damage.  The Governor of Arkansas named Carroll County one of six counties across northern Arkansas eligible for disaster relief funds due to damage caused by the icing.By early morning on January 2, enough cold air moved in behind the strengthening winter storm to cause a changeover from freezing rain to sleet and then to snow.  All four of the counties listed in this entry received from one to two inches of snow, causing slick and hazardous driving conditions.",,PDC
199901,8,0,199901,8,2359,1503271.0,5678617,ARKANSAS,5.0,1999,January,Ice Storm,Z,2,CARROLL,TSA,08-JAN-99 00:00:00,CST,08-JAN-99 23:59:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"Summary of events for January 8 1999:Following the passage of an arctic cold front late on January 6, warm moist air returned over the top of the dome of shallow cold air.  Drizzle then formed across northwest Arkansas on January 7.  Where temperatures were below freezing, the drizzle froze upon contact with the ground.  By the morning of January 8, roads in Carroll and northeastern Benton Counties had become ice-covered and travel was discouraged.",,PDC
199901,23,0,199901,23,700,1501833.0,5678727,ARKANSAS,5.0,1999,January,Heavy Snow,Z,2,CARROLL,TSA,23-JAN-99 00:00:00,CST,23-JAN-99 07:00:00,0,0,0,0,,,OFFICIAL NWS OBS.,,,,,,,,,,,,,,,,,,,,,,"Summary of events for January 23 1999:Rain showers developed over northwest Arkansas on the evening of January 22 as a strong upper level low approached the area.  As the upper level low and lots of mid and upper level cold air passed overhead, rain quickly changed to a wet snow.  Despite temperatures at or above freezing while the snow fell, the snow fell heavily enough to accumulate at least 2 inches in parts of the counties listed here.  Snowfall totals include:  Eureka Springs...4"", and Fayetteville...2"".  Snowfall amounts varied largely from one place to another.  Some locations in the listed counties saw several inches, while other locations saw none at all.",,PDC
199901,8,0,199901,8,2359,1503271.0,5678618,ARKANSAS,5.0,1999,January,Ice Storm,Z,1,BENTON,TSA,08-JAN-99 00:00:00,CST,08-JAN-99 23:59:00,0,0,0,0,,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"Summary of events for January 8 1999:Following the passage of an arctic cold front late on January 6, warm moist air returned over the top of the dome of shallow cold air.  Drizzle then formed across northwest Arkansas on January 7.  Where temperatures were below freezing, the drizzle froze upon contact with the ground.  By the morning of January 8, roads in Carroll and northeastern Benton Counties had become ice-covered and travel was discouraged.",,PDC
200001,27,900,200001,27,2100,1090972.0,5132304,ARKANSAS,5.0,2000,January,Heavy Snow,Z,19,CRAWFORD,TSA,27-JAN-00 09:00:00,CST,27-JAN-00 21:00:00,0,0,0,0,,,GENERAL PUBLIC,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell throughout Northwest Arkansas Thursday, January 27.  Cold air settled into Northwest Arkansas earlier in the week setting the stage for the snow event.  The snow fell in association with an upper level system moving northeast into the plains out of the desert southwest.  The upper level system tapped gulf moisture which rode up over the dome of cold air.  Heavy snow began around 9 am on Thursday morning and lasted into the evening hours until taporing off around 9 pm.The following are some snowfall amounts for the event: Fort Smith...11"", Barling...9"", Devil's Den State Park...8"", Hackett...8"", Alma...8"", Mansfield...8"", Ozark...8"", Huntsville...8"", Fayetteville...8"", Greenwood...7"", Siloam Springs...7"", Farmington...7"", Bonanza...7"", Midland...7"", Huntington...7"", Eureka Springs...6"", Lavaca...6"", Central City...6"", Bentonville...6"" and Berryville...4"".",,PDC
200001,27,900,200001,27,2100,1090972.0,5132302,ARKANSAS,5.0,2000,January,Heavy Snow,Z,1,BENTON,TSA,27-JAN-00 09:00:00,CST,27-JAN-00 21:00:00,0,0,0,0,,,GENERAL PUBLIC,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell throughout Northwest Arkansas Thursday, January 27.  Cold air settled into Northwest Arkansas earlier in the week setting the stage for the snow event.  The snow fell in association with an upper level system moving northeast into the plains out of the desert southwest.  The upper level system tapped gulf moisture which rode up over the dome of cold air.  Heavy snow began around 9 am on Thursday morning and lasted into the evening hours until taporing off around 9 pm.The following are some snowfall amounts for the event: Fort Smith...11"", Barling...9"", Devil's Den State Park...8"", Hackett...8"", Alma...8"", Mansfield...8"", Ozark...8"", Huntsville...8"", Fayetteville...8"", Greenwood...7"", Siloam Springs...7"", Farmington...7"", Bonanza...7"", Midland...7"", Huntington...7"", Eureka Springs...6"", Lavaca...6"", Central City...6"", Bentonville...6"" and Berryville...4"".",,PDC
200001,27,900,200001,27,2100,1090972.0,5132303,ARKANSAS,5.0,2000,January,Heavy Snow,Z,2,CARROLL,TSA,27-JAN-00 09:00:00,CST,27-JAN-00 21:00:00,0,0,0,0,,,GENERAL PUBLIC,,,,,,,,,,,,,,,,,,,,,,"Heavy snow fell throughout Northwest Arkansas Thursday, January 27.  Cold air settled into Northwest Arkansas earlier in the week setting the stage for the snow event.  The snow fell in association with an upper level system moving northeast into the plains out of the desert southwest.  The upper level system tapped gulf moisture which rode up over the dome of cold air.  Heavy snow began around 9 am on Thursday morning and lasted into the evening hours until taporing off around 9 pm.The following are some snowfall amounts for the event: Fort Smith...11"", Barling...9"", Devil's Den State Park...8"", Hackett...8"", Alma...8"", Mansfield...8"", Ozark...8"", Huntsville...8"", Fayetteville...8"", Greenwood...7"", Siloam Springs...7"", Farmington...7"", Bonanza...7"", Midland...7"", Huntington...7"", Eureka Springs...6"", Lavaca...6"", Central City...6"", Bentonville...6"" and Berryville...4"".",,PDC
