BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199812,23,930,199812,24,300,2151571.0,5674482,ARKANSAS,5.0,1998,December,Ice Storm,Z,49,LEE,MEG,23-DEC-98 09:30:00,CST,24-DEC-98 03:00:00,0,0,0,0,1K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm moved through eastern Arkansas. Most areas saw between 1/4"" and 1/2"" of ice accumulation. A few trees were knocked down because of the ice.",,PDC
199812,23,930,199812,24,300,2151571.0,5674483,ARKANSAS,5.0,1998,December,Ice Storm,Z,28,MISSISSIPPI,MEG,23-DEC-98 09:30:00,CST,24-DEC-98 03:00:00,0,0,0,0,1K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm moved through eastern Arkansas. Most areas saw between 1/4"" and 1/2"" of ice accumulation. A few trees were knocked down because of the ice.",,PDC
199812,23,930,199812,24,300,2151571.0,5674377,ARKANSAS,5.0,1998,December,Ice Storm,Z,9,CLAY,MEG,23-DEC-98 09:30:00,CST,24-DEC-98 03:00:00,0,0,0,0,1K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm moved through eastern Arkansas. Most areas saw between 1/4"" and 1/2"" of ice accumulation. A few trees were knocked down because of the ice.",,PDC
199812,23,930,199812,24,300,2151571.0,5674379,ARKANSAS,5.0,1998,December,Ice Storm,Z,36,CRITTENDEN,MEG,23-DEC-98 09:30:00,CST,24-DEC-98 03:00:00,0,0,0,0,1K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm moved through eastern Arkansas. Most areas saw between 1/4"" and 1/2"" of ice accumulation. A few trees were knocked down because of the ice.",,PDC
199812,23,930,199812,24,300,2151571.0,5674380,ARKANSAS,5.0,1998,December,Ice Storm,Z,35,CROSS,MEG,23-DEC-98 09:30:00,CST,24-DEC-98 03:00:00,0,0,0,0,1K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"An ice storm moved through eastern Arkansas. Most areas saw between 1/4"" and 1/2"" of ice accumulation. A few trees were knocked down because of the ice.",,PDC
200001,27,1800,200001,28,600,1090550.0,5130200,ARKANSAS,5.0,2000,January,Heavy Snow,Z,27,POINSETT,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5130201,ARKANSAS,5.0,2000,January,Heavy Snow,Z,8,RANDOLPH,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5130202,ARKANSAS,5.0,2000,January,Heavy Snow,Z,48,ST. FRANCIS,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5130199,ARKANSAS,5.0,2000,January,Heavy Snow,Z,58,PHILLIPS,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5129735,ARKANSAS,5.0,2000,January,Heavy Snow,Z,17,LAWRENCE,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5129730,ARKANSAS,5.0,2000,January,Heavy Snow,Z,9,CLAY,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5129731,ARKANSAS,5.0,2000,January,Heavy Snow,Z,26,CRAIGHEAD,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5129732,ARKANSAS,5.0,2000,January,Heavy Snow,Z,36,CRITTENDEN,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5129736,ARKANSAS,5.0,2000,January,Heavy Snow,Z,49,LEE,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5129737,ARKANSAS,5.0,2000,January,Heavy Snow,Z,28,MISSISSIPPI,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5129733,ARKANSAS,5.0,2000,January,Heavy Snow,Z,35,CROSS,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200001,27,1800,200001,28,600,1090550.0,5129734,ARKANSAS,5.0,2000,January,Heavy Snow,Z,18,GREENE,MEG,27-JAN-00 18:00:00,CST,28-JAN-00 06:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,PDC
200012,13,500,200012,13,1500,1105264.0,5167286,ARKANSAS,5.0,2000,December,Winter Storm,Z,17,LAWRENCE,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167287,ARKANSAS,5.0,2000,December,Winter Storm,Z,49,LEE,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167288,ARKANSAS,5.0,2000,December,Winter Storm,Z,28,MISSISSIPPI,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167289,ARKANSAS,5.0,2000,December,Winter Storm,Z,58,PHILLIPS,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167290,ARKANSAS,5.0,2000,December,Winter Storm,Z,27,POINSETT,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167291,ARKANSAS,5.0,2000,December,Winter Storm,Z,8,RANDOLPH,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167292,ARKANSAS,5.0,2000,December,Winter Storm,Z,48,ST. FRANCIS,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167160,ARKANSAS,5.0,2000,December,Winter Storm,Z,26,CRAIGHEAD,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167161,ARKANSAS,5.0,2000,December,Winter Storm,Z,36,CRITTENDEN,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167163,ARKANSAS,5.0,2000,December,Winter Storm,Z,18,GREENE,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167162,ARKANSAS,5.0,2000,December,Winter Storm,Z,35,CROSS,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,1M,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,13,500,200012,13,1500,1105264.0,5167159,ARKANSAS,5.0,2000,December,Winter Storm,Z,9,CLAY,MEG,13-DEC-00 05:00:00,CST,13-DEC-00 15:00:00,0,0,0,0,100K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,PDC
200012,7,200,200012,7,1500,1105263.0,5167158,ARKANSAS,5.0,2000,December,Ice Storm,Z,28,MISSISSIPPI,MEG,07-DEC-00 02:00:00,CST,07-DEC-00 15:00:00,0,0,0,0,10K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,,"Freezing rain produced some power outages and fallen tree limbs. Over 1,200 homes lost power in Mississippi county.",PDC
200212,3,2000,200212,4,400,1145739.0,5326008,ARKANSAS,5.0,2002,December,Ice Storm,Z,8,RANDOLPH,MEG,03-DEC-02 20:00:00,CST,04-DEC-02 04:00:00,0,0,0,0,925K,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,"A mix of freezing rain and sleet fell on much of northeast Arkansas. The icy conditions brought down many trees,power poles and power lines. One man was killed in Lawrence county when a power line fell on him. In Greene county, a church in Paragould was damaged by a fire that was caused when a tree limb fell on a nearby power line, causing a short in the church's electricity. The ice storm left thousands of residents without power. Some residents went more than a week without power.",,PDS
200212,3,2000,200212,4,400,1145739.0,5326009,ARKANSAS,5.0,2002,December,Ice Storm,Z,17,LAWRENCE,MEG,03-DEC-02 20:00:00,CST,04-DEC-02 04:00:00,0,0,1,0,1.1M,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,"A mix of freezing rain and sleet fell on much of northeast Arkansas. The icy conditions brought down many trees,power poles and power lines. One man was killed in Lawrence county when a power line fell on him. In Greene county, a church in Paragould was damaged by a fire that was caused when a tree limb fell on a nearby power line, causing a short in the church's electricity. The ice storm left thousands of residents without power. Some residents went more than a week without power.",,PDS
200212,3,2000,200212,4,400,1145739.0,5326010,ARKANSAS,5.0,2002,December,Ice Storm,Z,9,CLAY,MEG,03-DEC-02 20:00:00,CST,04-DEC-02 04:00:00,0,0,0,0,2.7M,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,"A mix of freezing rain and sleet fell on much of northeast Arkansas. The icy conditions brought down many trees,power poles and power lines. One man was killed in Lawrence county when a power line fell on him. In Greene county, a church in Paragould was damaged by a fire that was caused when a tree limb fell on a nearby power line, causing a short in the church's electricity. The ice storm left thousands of residents without power. Some residents went more than a week without power.",,PDS
200212,3,2300,200212,4,700,1145739.0,5326069,ARKANSAS,5.0,2002,December,Ice Storm,Z,28,MISSISSIPPI,MEG,03-DEC-02 23:00:00,CST,04-DEC-02 07:00:00,0,0,0,0,10K,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,"A mix of freezing rain and sleet fell on much of northeast Arkansas. The icy conditions brought down many trees,power poles and power lines. One man was killed in Lawrence county when a power line fell on him. In Greene county, a church in Paragould was damaged by a fire that was caused when a tree limb fell on a nearby power line, causing a short in the church's electricity. The ice storm left thousands of residents without power. Some residents went more than a week without power.",,PDS
200212,3,2000,200212,4,400,1145739.0,5326011,ARKANSAS,5.0,2002,December,Ice Storm,Z,18,GREENE,MEG,03-DEC-02 20:00:00,CST,04-DEC-02 04:00:00,0,0,0,0,2.11M,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,"A mix of freezing rain and sleet fell on much of northeast Arkansas. The icy conditions brought down many trees,power poles and power lines. One man was killed in Lawrence county when a power line fell on him. In Greene county, a church in Paragould was damaged by a fire that was caused when a tree limb fell on a nearby power line, causing a short in the church's electricity. The ice storm left thousands of residents without power. Some residents went more than a week without power.",,PDS
200212,3,2000,200212,4,400,1145739.0,5326012,ARKANSAS,5.0,2002,December,Ice Storm,Z,26,CRAIGHEAD,MEG,03-DEC-02 20:00:00,CST,04-DEC-02 04:00:00,0,0,0,0,2.6M,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,"A mix of freezing rain and sleet fell on much of northeast Arkansas. The icy conditions brought down many trees,power poles and power lines. One man was killed in Lawrence county when a power line fell on him. In Greene county, a church in Paragould was damaged by a fire that was caused when a tree limb fell on a nearby power line, causing a short in the church's electricity. The ice storm left thousands of residents without power. Some residents went more than a week without power.",,PDS
200212,3,2000,200212,4,400,1145739.0,5326013,ARKANSAS,5.0,2002,December,Ice Storm,Z,27,POINSETT,MEG,03-DEC-02 20:00:00,CST,04-DEC-02 04:00:00,0,0,0,0,600K,,EMERGENCY MANAGER,,,,,,,,,,,,,,,,,,,,,,"A mix of freezing rain and sleet fell on much of northeast Arkansas. The icy conditions brought down many trees,power poles and power lines. One man was killed in Lawrence county when a power line fell on him. In Greene county, a church in Paragould was damaged by a fire that was caused when a tree limb fell on a nearby power line, causing a short in the church's electricity. The ice storm left thousands of residents without power. Some residents went more than a week without power.",,PDS
200202,5,2000,200202,6,800,1131411.0,5280840,ARKANSAS,5.0,2002,February,Winter Storm,Z,36,CRITTENDEN,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200202,5,2000,200202,6,800,1131411.0,5280841,ARKANSAS,5.0,2002,February,Winter Storm,Z,48,ST. FRANCIS,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200202,5,2000,200202,6,800,1131411.0,5280842,ARKANSAS,5.0,2002,February,Winter Storm,Z,49,LEE,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200202,5,2000,200202,6,800,1131411.0,5280835,ARKANSAS,5.0,2002,February,Winter Storm,Z,18,GREENE,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200202,5,2000,200202,6,800,1131411.0,5280836,ARKANSAS,5.0,2002,February,Winter Storm,Z,26,CRAIGHEAD,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200202,5,2000,200202,6,800,1131411.0,5280837,ARKANSAS,5.0,2002,February,Winter Storm,Z,28,MISSISSIPPI,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200202,5,2000,200202,6,800,1131411.0,5280838,ARKANSAS,5.0,2002,February,Winter Storm,Z,27,POINSETT,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200202,5,2000,200202,6,800,1131411.0,5280839,ARKANSAS,5.0,2002,February,Winter Storm,Z,35,CROSS,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200202,5,2000,200202,6,800,1131411.0,5280834,ARKANSAS,5.0,2002,February,Winter Storm,Z,17,LAWRENCE,MEG,05-FEB-02 20:00:00,CST,06-FEB-02 08:00:00,0,0,0,0,0K,,LAW ENFORCEMENT,,,,,,,,,,,,,,,,,,,,,,A winter storm hit much of the Mid-south. Between 2 and 6 inches of snow covered much of east Arkansas.,,PDS
200301,16,500,200301,16,1100,1146949.0,5341747,ARKANSAS,5.0,2003,January,Heavy Snow,Z,28,MISSISSIPPI,MEG,16-JAN-03 05:00:00,CST,16-JAN-03 11:00:00,0,0,0,0,.01K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,Heavy snow fell on parts of northeast Arkansas with some locations receiving five inches.,,PDS
200301,16,500,200301,16,1100,1146949.0,5341748,ARKANSAS,5.0,2003,January,Heavy Snow,Z,9,CLAY,MEG,16-JAN-03 05:00:00,CST,16-JAN-03 11:00:00,0,0,0,0,.01K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,Heavy snow fell on parts of northeast Arkansas with some locations receiving five inches.,,PDS
200301,16,500,200301,16,1100,1146949.0,5341749,ARKANSAS,5.0,2003,January,Heavy Snow,Z,18,GREENE,MEG,16-JAN-03 05:00:00,CST,16-JAN-03 11:00:00,0,0,0,0,.01K,,NEWSPAPER,,,,,,,,,,,,,,,,,,,,,,Heavy snow fell on parts of northeast Arkansas with some locations receiving five inches.,,PDS
